USER_ID,recency,frequency,monetory_value,r_quartile,f_quartile,m_quartile,RFMScore
15353133754542000,15,5,589.0,2,1,1,211
15353134230731100,26,9,518.97,3,1,1,311
15353135221496800,30,2,259.66,3,3,2,332
15353141897551900,31,1,149.0,3,4,3,343
15353142973362500,23,4,245.92000000000002,2,1,2,212
15353143862521100,31,2,222.77999999999997,3,3,2,332
15353145811285000,13,7,648.0,2,1,1,211
15353147589581900,31,2,157.0,3,3,3,333
15353149374727800,25,2,88.0,2,3,4,234
15353149420289800,31,2,178.0,3,3,3,333
15353151649444900,31,3,209.87,3,2,2,322
15353151676885900,31,3,213.0,3,2,2,322
15353154696784500,30,1,100.44,3,4,4,344
15353155294127700,26,14,1415.0,3,1,1,311
15353157529646300,31,1,179.67,3,4,2,342
15353158965529500,25,3,264.0,2,2,2,222
15353160625199800,27,2,271.14,3,3,2,332
15353163142679000,31,2,353.14,3,3,1,331
15353166276036400,23,1,151.86,2,4,3,243
15353166496815900,31,3,208.0,3,2,2,322
15353169008045400,31,4,503.0,3,1,1,311
15353169596465700,31,4,378.0,3,1,1,311
15353171136505300,29,6,388.43999999999994,3,1,1,311
15353172149944000,31,3,347.0,3,2,1,321
15353172190567400,31,2,146.68,3,3,3,333
15353173445504400,30,2,231.0,3,3,2,332
15353181718989500,30,2,70.0,3,3,4,334
15353182450013400,31,1,202.42,3,4,2,342
15353183611602600,31,2,261.8,3,3,2,332
15353183951232900,31,1,66.0,3,4,4,344
15353185322556900,30,1,235.4,3,4,2,342
15353188753156400,30,1,66.0,3,4,4,344
15353190307775400,31,3,299.52,3,2,2,322
15353190497372000,26,4,308.24,3,1,2,312
15353190813333200,31,3,261.0,3,2,2,322
15353192172994900,1,2,288.0,1,3,2,132
15353193281915000,5,2,137.0,1,3,3,133
15353195570848100,4,2,158.0,1,3,3,133
15353196585216900,31,4,402.67999999999995,3,1,1,311
15353197996899400,31,2,156.76,3,3,3,333
15353198443502800,30,3,494.63,3,2,1,321
15353199616228500,31,1,146.37,3,4,3,343
15353200713642000,31,1,111.87,3,4,4,344
15353203778987500,24,4,406.0,2,1,1,211
15353205061614100,31,1,176.26,3,4,3,343
15353205228446400,31,6,154.0,3,1,3,313
15353205649761200,31,3,184.44,3,2,2,322
15353206885622100,31,1,65.04,3,4,4,344
15353207410234000,31,1,188.09,3,4,2,342
15353207947279500,31,3,191.0,3,2,2,322
15353208504368700,3,2,108.0,1,3,4,134
15353208583132500,31,3,238.37,3,2,2,322
15353208842878100,2,1,20.0,1,4,4,144
15353209717678600,31,5,207.0,3,1,2,312
15353212288011300,31,1,133.77,3,4,3,343
15353212919639000,30,3,268.0,3,2,2,322
15353217903069600,31,4,331.0,3,1,1,311
15353219313674200,31,3,263.59000000000003,3,2,2,322
15353219441147300,22,1,96.38,2,4,4,244
15353222224031100,31,1,95.9,3,4,4,344
15353223639583900,31,3,184.0,3,2,2,322
15353224146722800,30,1,107.15,3,4,4,344
15353228414709600,31,4,275.0,3,1,2,312
15353229904709100,31,6,643.0,3,1,1,311
15353229907099800,30,7,681.3499999999999,3,1,1,311
15353230030371100,30,1,81.0,3,4,4,344
15353231283625700,16,7,1169.0,2,1,1,211
15353231641462600,31,5,266.4,3,1,2,312
15353232157612900,22,2,187.0,2,3,2,232
15353233883365700,31,1,129.0,3,4,3,343
15353235840939400,31,2,168.0,3,3,3,333
15353237655478700,31,1,139.0,3,4,3,343
15353239049824800,31,3,275.0,3,2,2,322
15353240962773400,22,5,241.45000000000002,2,1,2,212
15353243209006300,21,3,372.68999999999994,2,2,1,221
15353244238532400,30,1,147.62,3,4,3,343
15353246520255000,31,1,106.91,3,4,4,344
15353246853455300,8,2,187.0,1,3,2,132
15353248744236000,23,3,407.0,2,2,1,221
15353248779419400,30,3,231.62,3,2,2,322
15353252786155800,31,2,150.76,3,3,3,333
15353254825413200,26,3,194.0,3,2,2,322
15353256670028100,29,2,401.28,3,3,1,331
15353260554996000,31,1,159.0,3,4,3,343
15353260622912800,30,5,311.0,3,1,2,312
15353260797226900,31,4,527.6,3,1,1,311
15353261126432200,31,1,89.0,3,4,4,344
15353261147051700,31,1,154.0,3,4,3,343
15353264060032000,31,3,162.0,3,2,3,323
15353266165397000,30,4,210.0,3,1,2,312
15353269057535800,31,3,132.19,3,2,3,323
15353274046854200,31,2,348.0,3,3,1,331
15353274123267700,31,1,117.18,3,4,4,344
15353274923845400,31,1,73.19,3,4,4,344
15353275868951100,17,3,321.57,2,2,2,222
15353276613577400,31,1,130.01,3,4,3,343
15353278603389800,30,3,135.8,3,2,3,323
15353281230671700,30,1,57.65,3,4,4,344
15353281301077200,2,3,378.0,1,2,1,121
15353284788182500,30,1,111.3,3,4,4,344
15353285800219100,13,5,443.0,2,1,1,211
15353285912299700,30,1,139.0,3,4,3,343
15353285931687200,31,4,261.04,3,1,2,312
15353286329692900,30,3,295.45000000000005,3,2,2,322
15353286642172900,30,1,89.0,3,4,4,344
15353287740661300,30,3,390.68,3,2,1,321
15353289958563500,30,5,359.0,3,1,1,311
15353291294425000,30,15,2328.0,3,1,1,311
15353292043844800,15,4,496.0,2,1,1,211
15353294882347100,30,1,70.62,3,4,4,344
15353296527297800,30,3,291.33000000000004,3,2,2,322
15353296759177900,29,3,281.26,3,2,2,322
15353298771748000,30,2,345.04,3,3,1,331
15353301489662200,17,2,79.0,2,3,4,234
15353304282221500,28,2,335.37,3,3,1,331
15353305052178000,30,5,279.0,3,1,2,312
15353306476579600,26,7,897.3799999999999,3,1,1,311
15353307454912700,12,1,66.0,1,4,4,144
15353311558086200,30,1,179.0,3,4,3,343
15353313324108900,30,1,154.0,3,4,3,343
15353313547174800,23,1,109.93,2,4,4,244
15353317274142600,3,2,152.95,1,3,3,133
15353318219858400,30,2,308.0,3,3,2,332
15353318412784400,30,2,127.0,3,3,3,333
15353318586062300,30,1,89.0,3,4,4,344
15353320578323200,30,10,861.0,3,1,1,311
15353320791475100,30,2,118.0,3,3,4,334
15353326118569000,30,3,98.0,3,2,4,324
15353327722041500,30,1,149.0,3,4,3,343
15353328022361000,5,3,397.19,1,2,1,121
15353328040154500,30,1,69.0,3,4,4,344
15353331664609500,30,2,158.0,3,3,3,333
15353334111611400,30,1,89.0,3,4,4,344
15353334592955900,30,1,149.0,3,4,3,343
15353335333923400,30,1,151.86,3,4,3,343
15353337441867000,30,14,1417.5399999999995,3,1,1,311
15353337466204300,30,2,114.0,3,3,4,334
15353337642623500,13,1,104.0,2,4,4,244
15353338911997100,30,4,242.0,3,1,2,312
15353339973525400,28,4,505.3399999999999,3,1,1,311
15353342994766200,29,1,69.56,3,4,4,344
15353343424683400,13,4,453.82000000000005,2,1,1,211
15353347467048900,30,2,358.0,3,3,1,331
15353347487389600,30,4,334.0,3,1,1,311
15353347826459800,30,1,112.0,3,4,4,344
15353347847406200,30,1,185.03,3,4,2,342
15353348333943700,30,3,351.0,3,2,1,321
15353349145818000,30,4,335.0,3,1,1,311
15353349695735300,28,1,139.0,3,4,3,343
15353350975107700,12,4,316.0,1,1,2,112
15353351095543400,30,2,341.28,3,3,1,331
15353352009591000,12,1,93.96,1,4,4,144
15353352220312600,24,1,53.0,2,4,4,244
15353352546221600,30,4,365.0,3,1,1,311
15353354139219700,30,3,368.89,3,2,1,321
15353357089043700,30,4,416.0,3,1,1,311
15353357197484600,13,4,320.0,2,1,2,212
15353359700815900,30,1,76.0,3,4,4,344
15353361204894100,15,7,668.99,2,1,1,211
15353361419975000,30,3,364.0,3,2,1,321
15353365453264800,27,5,410.59999999999997,3,1,1,311
15353365811149500,30,1,27.0,3,4,4,344
15353365813898800,19,2,171.0,2,3,3,233
15353366724192200,29,2,247.74,3,3,2,332
15353367725261200,22,2,270.0,2,3,2,232
15353367957821100,30,2,231.0,3,3,2,332
15353370330778600,22,20,1550.0,2,1,1,211
15353373690156600,30,1,34.0,3,4,4,344
15353374424679500,30,6,498.39,3,1,1,311
15353374461139400,30,1,169.18,3,4,3,343
15353377542968200,30,1,48.0,3,4,4,344
15353378052271800,30,1,139.0,3,4,3,343
15353378131245200,2,8,391.14,1,1,1,111
15353379159435100,29,13,2057.37,3,1,1,311
15353381506682300,30,2,318.0,3,3,2,332
15353385679347900,2,8,461.0,1,1,1,111
15353385940479200,18,2,203.28,2,3,2,232
15353388356102800,30,1,154.0,3,4,3,343
15353390542135100,21,3,373.72,2,2,1,221
15353390635491800,30,1,137.06,3,4,3,343
15353394253701400,30,3,292.04999999999995,3,2,2,322
15353395494055600,28,3,377.43999999999994,3,2,1,321
15353395529805600,30,1,139.0,3,4,3,343
15353395742467700,30,1,89.0,3,4,4,344
15353398228077700,22,4,691.76,2,1,1,211
15353398430781500,23,4,533.51,2,1,1,211
15353400897415900,23,2,198.0,2,3,2,232
15353402469395000,30,3,250.0,3,2,2,322
15353402946989700,30,1,154.0,3,4,3,343
15353404348744300,30,1,44.0,3,4,4,344
15353405957158400,30,1,159.0,3,4,3,343
15353407851855600,30,3,201.0,3,2,2,322
15353410487017200,30,3,337.0,3,2,1,321
15353411515205100,30,8,531.0,3,1,1,311
15353411696892900,16,1,113.0,2,4,4,244
15353415949311800,30,3,269.09000000000003,3,2,2,322
15353422318067100,54,1,119.0,4,4,4,444
15353422362423300,26,4,281.0,3,1,2,312
15353422520267100,30,25,2110.0,3,1,1,311
15353425003896100,30,3,217.0,3,2,2,322
15353428859391400,30,4,272.0,3,1,2,312
15353429119122400,30,1,119.0,3,4,4,344
15353429907275800,30,11,778.8400000000001,3,1,1,311
15353431251584900,27,1,129.12,3,4,3,343
15353432200956600,30,3,329.40000000000003,3,2,1,321
15353433186907600,27,6,992.44,3,1,1,311
15353436418579800,30,3,120.55000000000001,3,2,4,324
15353438154094800,30,17,3497.05,3,1,1,311
15353438474119200,30,1,139.0,3,4,3,343
15353441951412300,24,6,281.0,2,1,2,212
15353442240117400,30,3,330.0,3,2,1,321
15353445180405300,1,2,359.34,1,3,1,131
15353448598526300,30,1,67.0,3,4,4,344
15353451760355000,29,4,198.0,3,1,2,312
15353453826191600,3,8,342.0,1,1,1,111
15353456652479100,29,8,971.54,3,1,1,311
15353461293704200,30,3,412.0,3,2,1,321
15353464001934400,30,3,691.19,3,2,1,321
15353465720254100,30,3,326.0,3,2,2,322
15353471491339400,30,1,48.0,3,4,4,344
15353472862703700,30,1,130.6,3,4,3,343
15353474850263400,30,1,102.43,3,4,4,344
15353474976817100,30,3,197.98,3,2,2,322
15353475965927300,30,7,835.22,3,1,1,311
15353481005844000,26,4,336.0,3,1,1,311
15353481507382500,14,5,889.5,2,1,1,211
15353481811927200,28,1,123.2,3,4,4,344
15353482162582600,25,1,85.18,2,4,4,244
15353483368259500,25,1,69.09,2,4,4,244
15353483492651000,30,1,110.28,3,4,4,344
15353487250534800,30,1,171.32,3,4,3,343
15353489101662800,30,1,94.0,3,4,4,344
15353491979221000,29,2,138.0,3,3,3,333
15353494078506900,22,4,441.48,2,1,1,211
15353495507875400,6,4,438.98,1,1,1,111
15353496920026500,29,28,3300.0,3,1,1,311
15353496956711800,30,3,123.83,3,2,4,324
15353500333066200,3,3,189.39000000000001,1,2,2,122
15353505704263400,30,3,354.20000000000005,3,2,1,321
15353509006344000,30,3,329.0,3,2,1,321
15353516280086000,30,1,71.16,3,4,4,344
15353521844883400,30,1,137.39,3,4,3,343
15353552515818900,21,3,455.7,2,2,1,221
15353572788563600,30,3,347.15000000000003,3,2,1,321
15353573270522500,23,3,503.49,2,2,1,221
15353574149121400,30,3,305.32,3,2,2,322
15353587513847200,20,1,119.0,2,4,4,244
15353613112562300,30,5,420.0,3,1,1,311
15353630415323200,19,2,269.36,2,3,2,232
15353645823646300,29,5,656.0,3,1,1,311
15353684759311300,30,5,396.0,3,1,1,311
15353697546451800,30,1,74.0,3,4,4,344
15353702137525500,30,3,431.0,3,2,1,321
15353710744755100,2,4,360.96,1,1,1,111
15353713100601000,30,3,232.29999999999998,3,2,2,322
15353718088695600,4,7,501.0,1,1,1,111
15353720103116500,24,3,147.3,2,2,3,223
15353723839831600,23,4,491.0,2,1,1,211
15353738261538500,30,3,254.0,3,2,2,322
15353741310471000,30,7,424.42,3,1,1,311
15353742165925000,30,1,142.38,3,4,3,343
15353742300519600,30,3,312.46,3,2,2,322
15353748056337700,30,1,150.47,3,4,3,343
15353749397474000,30,3,257.0,3,2,2,322
15353751105455400,29,1,153.72,3,4,3,343
15353758831404400,4,2,339.7,1,3,1,131
15353761785664500,30,2,248.9,3,3,2,332
15353764049864000,30,1,149.0,3,4,3,343
15353764940358400,23,1,139.0,2,4,3,243
15353765399704700,4,2,106.0,1,3,4,134
15353769562579900,30,2,249.04000000000002,3,3,2,332
15353770103097400,30,6,330.56,3,1,1,311
15353770197929300,30,3,127.0,3,2,3,323
15353770277418900,30,8,443.0,3,1,1,311
15353772173489400,30,2,238.0,3,3,2,332
15353773755254500,30,4,537.36,3,1,1,311
15353773855371000,24,1,50.19,2,4,4,244
15353776052243800,30,3,175.24,3,2,3,323
15353777478401000,4,11,920.0,1,1,1,111
15353777484988800,30,3,267.0,3,2,2,322
15353780619117800,30,1,159.0,3,4,3,343
15353782434776700,23,4,411.0,2,1,1,211
15353782630595500,30,5,436.0,3,1,1,311
15353787740613200,2,2,112.0,1,3,4,134
15353791242488000,28,2,257.0,3,3,2,332
15353791451125500,30,7,446.79999999999995,3,1,1,311
15353791903037800,30,3,407.68,3,2,1,321
15353792087908400,30,4,388.76,3,1,1,311
15353793023291300,30,6,222.0,3,1,2,312
15353806777847500,30,1,169.97,3,4,3,343
15353807512294600,30,4,149.68,3,1,3,313
15353808275172600,30,4,496.0,3,1,1,311
15353808689995400,30,3,350.0,3,2,1,321
15353811868542400,29,2,114.0,3,3,4,334
15353812418944700,30,3,551.8100000000001,3,2,1,321
15353814507319900,30,2,188.0,3,3,2,332
15353814890083100,30,1,198.45,3,4,2,342
15353816305306600,30,3,183.0,3,2,2,322
15353817262586200,29,3,266.0,3,2,2,322
15353817393613300,30,1,129.41,3,4,3,343
15353819683863300,30,1,115.99,3,4,4,344
15353825758794400,28,3,552.0,3,2,1,321
15353826113048000,27,3,263.0,3,2,2,322
15353828152059100,3,5,854.2499999999999,1,1,1,111
15353828767779800,30,1,90.0,3,4,4,344
15353832136612200,30,2,103.0,3,3,4,334
15353833657361700,30,3,160.26,3,2,3,323
15353833786401300,30,4,391.72,3,1,1,311
15353834238084300,30,4,258.52,3,1,2,312
15353835055013000,30,3,236.54999999999998,3,2,2,322
15353835604616300,30,1,149.0,3,4,3,343
15353839592451200,28,1,149.0,3,4,3,343
15353839817012800,18,5,470.2199999999999,2,1,1,211
15353840238837000,29,1,22.93,3,4,4,344
15353842673342000,27,2,120.0,3,3,4,334
15353844415413300,30,3,102.0,3,2,4,324
15353844485266700,29,1,105.0,3,4,4,344
15353845189529100,30,2,258.18,3,3,2,332
15353845195849900,30,1,159.0,3,4,3,343
15353845619904500,30,11,857.0,3,1,1,311
15353847855581800,30,2,189.32,3,3,2,332
15353847942682000,30,4,195.0,3,1,2,312
15353853988102400,30,2,177.0,3,3,3,333
15353854691908900,30,2,177.0,3,3,3,333
15353855164828100,24,3,127.0,2,2,3,223
15353857467393200,30,1,149.0,3,4,3,343
15353857530167000,13,13,1477.0,2,1,1,211
15353858615354400,16,2,328.8,2,3,1,231
15353859887844900,30,12,1002.0,3,1,1,311
15353863834955700,12,3,397.0,1,2,1,121
15353863868763900,30,1,157.64,3,4,3,343
15353867720818900,30,7,517.85,3,1,1,311
15353871768642200,30,3,138.29000000000002,3,2,3,323
15353872835178500,30,5,290.75,3,1,2,312
15353874687418500,1,8,791.9200000000001,1,1,1,111
15353874876312500,30,3,257.0,3,2,2,322
15353876422604400,30,1,149.0,3,4,3,343
15353876482375200,30,1,89.0,3,4,4,344
15353878386838900,30,6,732.4199999999998,3,1,1,311
15353878964157600,30,1,81.87,3,4,4,344
15353879011033500,30,1,52.0,3,4,4,344
15353881248339000,30,1,125.0,3,4,3,343
15353883881626100,30,1,59.0,3,4,4,344
15353884490805800,30,1,151.86,3,4,3,343
15353885140778700,30,3,166.0,3,2,3,323
15353886700049200,23,2,288.0,2,3,2,232
15353886764793600,30,1,122.04,3,4,4,344
15353889160109000,30,2,280.0,3,3,2,332
15353889528522300,30,2,229.46,3,3,2,332
15353889635141700,30,1,104.0,3,4,4,344
15353889761701500,23,2,365.14,2,3,1,231
15353891334391300,30,4,271.0,3,1,2,312
15353891563734600,30,8,783.6800000000001,3,1,1,311
15353892340692700,30,1,279.0,3,4,2,342
15353892942981800,30,3,235.0,3,2,2,322
15353894316195500,5,2,181.0,1,3,2,132
15353894796702300,30,2,141.84,3,3,3,333
15353895183729700,30,2,288.0,3,3,2,332
15353895320604700,30,4,358.0,3,1,1,311
15353896295018000,30,1,139.14,3,4,3,343
15353896816675100,2,6,626.64,1,1,1,111
15353896924044300,30,3,437.5,3,2,1,321
15353897601042300,30,1,154.0,3,4,3,343
15353899529938700,30,1,55.37,3,4,4,344
15353900828117600,30,1,147.34,3,4,3,343
15353902280698400,29,1,81.0,3,4,4,344
15353902310557800,30,2,186.0,3,3,2,332
15353903211716800,30,1,154.0,3,4,3,343
15353903995239800,30,2,253.86,3,3,2,332
15353904695616300,5,2,82.0,1,3,4,134
15353910115323500,30,3,433.12,3,2,1,321
15353910237398100,30,1,105.0,3,4,4,344
15353910997595900,30,2,220.9,3,3,2,332
15353911469596800,29,1,105.0,3,4,4,344
15353911524424700,27,2,268.0,3,3,2,332
15353911607113300,30,5,471.65000000000003,3,1,1,311
15353919093192100,30,1,81.43,3,4,4,344
15353919953008400,30,3,111.0,3,2,4,324
15353921118798000,30,2,142.98,3,3,3,333
15353923242275900,17,1,192.2,2,4,2,242
15353924668827500,30,2,298.0,3,3,2,332
15353924830259900,27,2,237.0,3,3,2,332
15353926863829400,20,1,96.0,2,4,4,244
15353930967025600,30,2,126.22,3,3,3,333
15353931549152400,13,64,6227.0,2,1,1,211
15353931817341700,30,4,243.2,3,1,2,312
15353936750227000,30,1,128.82,3,4,3,343
15353938838419200,20,4,501.70000000000005,2,1,1,211
15353940449978300,30,1,147.69,3,4,3,343
15353940939823300,30,5,820.0,3,1,1,311
15353941583231000,30,4,313.0,3,1,2,312
15353942766648500,30,1,76.0,3,4,4,344
15353942806226000,30,1,170.19,3,4,3,343
15353942907587500,30,7,425.3699999999999,3,1,1,311
15353945484477300,30,1,119.0,3,4,4,344
15353946056585200,30,2,298.0,3,3,2,332
15353947923468800,26,1,119.0,3,4,4,344
15353949689885800,30,1,119.0,3,4,4,344
15353951113921000,26,3,240.0,3,2,2,322
15353951231135100,29,2,171.04,3,3,3,333
15353954364006700,30,4,803.92,3,1,1,311
15353957801307900,30,1,164.0,3,4,3,343
15353958488042000,30,1,90.0,3,4,4,344
15353958825644800,30,3,211.0,3,2,2,322
15353960005265600,22,7,553.12,2,1,1,211
15353966924075300,3,3,296.28000000000003,1,2,2,122
15353966986776600,30,1,150.99,3,4,3,343
15353968853751600,29,2,95.02,3,3,4,334
15353972075418800,30,28,2674.0,3,1,1,311
15353972388833500,30,3,157.95,3,2,3,323
15353974064766100,30,5,512.2,3,1,1,311
15353974891845800,26,3,385.0,3,2,1,321
15353975736288100,30,1,144.0,3,4,3,343
15353977654792200,30,2,278.0,3,3,2,332
15353977960775400,6,7,456.0,1,1,1,111
15353981971378700,2,5,363.93999999999994,1,1,1,111
15353984513466100,30,1,179.0,3,4,3,343
15353984947102800,28,2,215.24,3,3,2,332
15353988519186400,30,3,311.0,3,2,2,322
15353989550985900,30,3,118.55000000000001,3,2,4,324
15353993382042400,29,7,572.05,3,1,1,311
15353993436473600,30,3,222.0,3,2,2,322
15353993546482100,30,2,246.04000000000002,3,3,2,332
15353993729383000,21,2,177.76,2,3,3,233
15353996069138700,25,3,467.0,2,2,1,221
15353997830833200,29,1,124.72,3,4,4,344
15353998255114800,30,2,173.9,3,3,3,333
15353998400857400,30,2,112.0,3,3,4,334
15354000427463000,30,1,29.0,3,4,4,344
15354001696587800,30,4,481.0,3,1,1,311
15354002383945800,30,5,437.0,3,1,1,311
15354004111667700,30,2,157.0,3,3,3,333
15354007049999000,28,4,387.0,3,1,1,311
15354012401189000,30,2,158.0,3,3,3,333
15354013714135300,30,2,342.5,3,3,1,331
15354014932058900,30,1,129.0,3,4,3,343
15354015061774200,30,4,269.0,3,1,2,312
15354015680178800,30,3,317.0,3,2,2,322
15354018498169400,30,1,119.0,3,4,4,344
15354022476364700,30,2,182.0,3,3,2,332
15354024401457200,25,1,119.0,2,4,4,244
15354025028998300,14,7,826.0,2,1,1,211
15354025884231400,25,3,235.0,2,2,2,222
15354026577712700,9,7,785.0,1,1,1,111
15354027249898700,30,2,190.18,3,3,2,332
15354029889284300,30,1,164.0,3,4,3,343
15354033334004000,30,1,147.34,3,4,3,343
15354033417015900,30,3,351.0,3,2,1,321
15354034999693000,30,1,149.0,3,4,3,343
15354035548563000,30,4,1125.44,3,1,1,311
15354039473043000,30,3,137.0,3,2,3,323
15354040171721500,30,3,282.0,3,2,2,322
15354040245072400,30,2,310.24,3,3,2,332
15354040815569600,2,2,48.92,1,3,4,134
15354044811101500,30,2,370.4,3,3,1,331
15354046035722000,30,3,456.0,3,2,1,321
15354046985209100,30,3,217.89,3,2,2,322
15354049546641200,30,1,89.0,3,4,4,344
15354049583365700,27,1,119.0,3,4,4,344
15354049740321400,26,5,318.0,3,1,2,312
15354051739535700,26,5,335.40000000000003,3,1,1,311
15354052086049600,30,3,514.73,3,2,1,321
15354052566049100,30,4,507.0,3,1,1,311
15354054963203500,29,2,329.66,3,3,1,331
15354055154501600,30,4,592.08,3,1,1,311
15354056265769200,30,1,149.86,3,4,3,343
15354056388874300,30,1,139.0,3,4,3,343
15354057303523000,30,2,156.0,3,3,3,333
15354057734733100,30,6,534.4,3,1,1,311
15354059655805200,30,5,663.0,3,1,1,311
15354063155449200,2,4,456.0,1,1,1,111
15354067124524300,30,6,537.0,3,1,1,311
15354067189306800,16,2,197.32,2,3,2,232
15354068204624000,30,3,280.51,3,2,2,322
15354070206206200,30,3,372.0,3,2,1,321
15354072236061400,30,3,333.0,3,2,1,321
15354075414713200,30,1,45.0,3,4,4,344
15354075622492900,30,2,298.0,3,3,2,332
15354076925213500,30,1,79.0,3,4,4,344
15354077632977200,29,2,252.88,3,3,2,332
15354082863812100,24,5,145.62,2,1,3,213
15354083809798500,30,3,367.0,3,2,1,321
15354083922494300,30,1,57.98,3,4,4,344
15354085179714800,30,1,149.0,3,4,3,343
15354089629578000,23,1,139.19,2,4,3,243
15354089747068000,30,4,391.84,3,1,1,311
15354092570697500,26,1,160.03,3,4,3,343
15354093774637900,29,3,206.69,3,2,2,322
15354096568258600,29,2,308.0,3,3,2,332
15354098837389800,30,3,256.0,3,2,2,322
15354100917317000,28,2,308.88,3,3,2,332
15354102949282300,30,1,66.0,3,4,4,344
15354103144245900,30,9,533.0,3,1,1,311
15354106738441800,3,3,206.44,1,2,2,122
15354110889062400,2,3,472.01,1,2,1,121
15354111200415000,29,3,275.77,3,2,2,322
15354111273024800,4,6,528.0,1,1,1,111
15354113065195700,30,1,133.89,3,4,3,343
15354116774508900,29,4,319.0,3,1,2,312
15354117828266600,15,15,1394.9499999999998,2,1,1,211
15354118070061700,29,1,104.0,3,4,4,344
15354120691513100,26,1,149.77,3,4,3,343
15354121667417800,30,1,158.32,3,4,3,343
15354122694627200,30,1,52.0,3,4,4,344
15354124983131300,18,5,331.0,2,1,1,211
15354125000775500,14,1,129.0,2,4,3,243
15354126519972300,14,11,1615.26,2,1,1,211
15354130028451900,30,1,148.16,3,4,3,343
15354130234028000,29,3,181.32999999999998,3,2,2,322
15354132273068100,30,2,278.0,3,3,2,332
15354133469192200,30,2,167.64,3,3,3,333
15354135032953700,30,6,683.44,3,1,1,311
15354135875464900,27,6,555.28,3,1,1,311
15354139459445900,29,3,348.37,3,2,1,321
15354142936955900,29,6,871.0,3,1,1,311
15354151033269000,29,6,306.0,3,1,2,312
15354152062968700,7,3,476.0,1,2,1,121
15354154239587300,29,3,271.0,3,2,2,322
15354154361096900,29,1,144.0,3,4,3,343
15354156718082800,5,2,174.0,1,3,3,133
15354160767229800,29,2,240.24,3,3,2,332
15354163499589100,29,4,332.0,3,1,1,311
15354165932193000,29,1,149.77,3,4,3,343
15354168988566700,29,1,159.0,3,4,3,343
15354169240561200,19,13,1055.05,2,1,1,211
15354172685733900,27,2,298.0,3,3,2,332
15354173317817000,29,1,159.77,3,4,3,343
15354173658771700,29,7,648.0,3,1,1,311
15354174053208600,4,4,332.0,1,1,1,111
15354176812744700,29,1,97.0,3,4,4,344
15354177921728600,1,5,306.0,1,1,2,112
15354178989887900,29,1,111.0,3,4,4,344
15354181068869900,29,1,111.0,3,4,4,344
15354186113543900,29,2,156.0,3,3,3,333
15354186670605500,29,2,268.0,3,3,2,332
15354186741152700,29,1,81.0,3,4,4,344
15354187918784000,29,1,110.29,3,4,4,344
15354191224956500,29,3,202.95999999999998,3,2,2,322
15354192367865000,29,1,74.0,3,4,4,344
15354192411662500,18,7,1265.77,2,1,1,211
15354196675071000,27,12,891.0,3,1,1,311
15354196774969200,29,1,104.0,3,4,4,344
15354197411145900,3,6,440.73,1,1,1,111
15354197491819800,29,8,480.0,3,1,1,311
15354199097698500,29,1,164.0,3,4,3,343
15354199105027300,27,5,414.0,3,1,1,311
15354199450004400,29,2,193.5,3,3,2,332
15354199622112700,29,6,583.8399999999999,3,1,1,311
15354200692409900,29,1,112.0,3,4,4,344
15354203379814600,8,3,467.0,1,2,1,121
15354203868964800,16,1,154.96,2,4,3,243
15354204090192900,29,2,229.0,3,3,2,332
15354204474299700,29,1,119.0,3,4,4,344
15354206749182100,29,3,219.0,3,2,2,322
15354209229178900,3,12,948.0,1,1,1,111
15354212323351800,29,1,55.97,3,4,4,344
15354212622145000,29,1,62.37,3,4,4,344
15354214007594500,29,2,399.68,3,3,1,331
15354214310205500,28,2,357.76,3,3,1,331
15354215930621600,29,3,214.0,3,2,2,322
15354216523301400,29,1,144.0,3,4,3,343
15354216839423000,29,2,228.8,3,3,2,332
15354217034396400,29,1,130.66,3,4,3,343
15354217578924800,29,4,166.0,3,1,3,313
15354218788499500,29,1,159.0,3,4,3,343
15354223305397700,24,3,299.0,2,2,2,222
15354224333961200,29,2,311.36,3,3,2,332
15354225549131800,29,3,219.77,3,2,2,322
15354225904769600,29,3,232.0,3,2,2,322
15354226252721400,28,1,129.0,3,4,3,343
15354226731823700,29,1,84.0,3,4,4,344
15354229970732000,29,5,398.9,3,1,1,311
15354230831363200,29,1,154.0,3,4,3,343
15354230946206800,29,4,614.6,3,1,1,311
15354231283683500,29,4,334.0,3,1,1,311
15354232325593600,29,6,479.0400000000001,3,1,1,311
15354235316891300,29,1,159.0,3,4,3,343
15354235696265000,29,1,149.0,3,4,3,343
15354235850709400,29,1,162.42,3,4,3,343
15354236883484000,29,1,170.13,3,4,3,343
15354237061204300,29,1,149.0,3,4,3,343
15354237195791000,29,1,69.07,3,4,4,344
15354237502324600,28,2,298.64,3,3,2,332
15354237948261300,29,5,560.0,3,1,1,311
15354239423956700,29,1,96.0,3,4,4,344
15354240729348300,29,2,177.0,3,3,3,333
15354241594766300,29,3,370.34000000000003,3,2,1,321
15354241855397500,29,7,691.0,3,1,1,311
15354246278709400,29,4,301.48,3,1,2,312
15354255635073700,29,3,371.0,3,2,1,321
15354256756507500,26,3,294.29999999999995,3,2,2,322
15354257675025400,29,2,256.96,3,3,2,332
15354257724091900,29,3,178.0,3,2,3,323
15354260051289600,29,1,69.02,3,4,4,344
15354261595848400,29,3,180.0,3,2,2,322
15354261823274300,29,1,96.0,3,4,4,344
15354263309455600,26,2,255.69,3,3,2,332
